seccion_codigo;distrito_codigo;distrito_nombre;municipio_codigo;municipio_nombre;superficie_km2
07903052;07903;Retiro;079;MADRID;0.02
07903053;07903;Retiro;079;MADRID;0.02
07903054;07903;Retiro;079;MADRID;0.02
07903055;07903;Retiro;079;MADRID;0.02
07903056;07903;Retiro;079;MADRID;0.02
07903057;07903;Retiro;079;MADRID;0.02
07903058;07903;Retiro;079;MADRID;0.02
07903059;07903;Retiro;079;MADRID;0.02
07903060;07903;Retiro;079;MADRID;0.02
07903061;07903;Retiro;079;MADRID;0.01
07903063;07903;Retiro;079;MADRID;0.01
07903064;07903;Retiro;079;MADRID;0.02
07903065;07903;Retiro;079;MADRID;0.03
07903066;07903;Retiro;079;MADRID;0.02
07903067;07903;Retiro;079;MADRID;0.02
07902001;07902;Arganzuela;079;MADRID;0.03
07902002;07902;Arganzuela;079;MADRID;0.03
07902003;07902;Arganzuela;079;MADRID;0.09
07902004;07902;Arganzuela;079;MADRID;0.02
07902005;07902;Arganzuela;079;MADRID;0.01
07902006;07902;Arganzuela;079;MADRID;0.04
07902007;07902;Arganzuela;079;MADRID;0.01
07902008;07902;Arganzuela;079;MADRID;0.03
07902009;07902;Arganzuela;079;MADRID;0.13
07902010;07902;Arganzuela;079;MADRID;0.09
07902011;07902;Arganzuela;079;MADRID;0.18
07902013;07902;Arganzuela;079;MADRID;0.02
07902014;07902;Arganzuela;079;MADRID;0.02
07902089;07902;Arganzuela;079;MADRID;0.02
07902090;07902;Arganzuela;079;MADRID;0.04
07902095;07902;Arganzuela;079;MADRID;0.08
07902107;07902;Arganzuela;079;MADRID;0.13
07903069;07903;Retiro;079;MADRID;0.13
07903070;07903;Retiro;079;MADRID;0.09
07903071;07903;Retiro;079;MADRID;0.24
07903073;07903;Retiro;079;MADRID;1.39
07903074;07903;Retiro;079;MADRID;0.02
07903076;07903;Retiro;079;MADRID;0.02
07901073;07901;Centro;079;MADRID;0.15
07901074;07901;Centro;079;MADRID;0.08
07901075;07901;Centro;079;MADRID;0.03
07901076;07901;Centro;079;MADRID;0.03
07901077;07901;Centro;079;MADRID;0.04
07901079;07901;Centro;079;MADRID;0.04
07901081;07901;Centro;079;MADRID;0.03
07901082;07901;Centro;079;MADRID;0.06
07901084;07901;Centro;079;MADRID;0.12
07901087;07901;Centro;079;MADRID;0.07
07901088;07901;Centro;079;MADRID;0.06
07901089;07901;Centro;079;MADRID;0.04
07902032;07902;Arganzuela;079;MADRID;0.01
07902033;07902;Arganzuela;079;MADRID;0.02
07902034;07902;Arganzuela;079;MADRID;0.01
07902035;07902;Arganzuela;079;MADRID;0.01
07902036;07902;Arganzuela;079;MADRID;0.02
07902037;07902;Arganzuela;079;MADRID;0.03
07902038;07902;Arganzuela;079;MADRID;0.02
07902039;07902;Arganzuela;079;MADRID;0.01
07902040;07902;Arganzuela;079;MADRID;0.02
07902041;07902;Arganzuela;079;MADRID;0.03
07902042;07902;Arganzuela;079;MADRID;0.03
07902043;07902;Arganzuela;079;MADRID;0.01
07902044;07902;Arganzuela;079;MADRID;0.03
07902045;07902;Arganzuela;079;MADRID;0.02
07902046;07902;Arganzuela;079;MADRID;0.02
07902047;07902;Arganzuela;079;MADRID;0.27
07908035;07908;Fuencarral-El Pardo;079;MADRID;0.17
07908036;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908037;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908038;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908039;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908040;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908041;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908042;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908043;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908044;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908090;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908091;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908092;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908093;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908094;07908;Fuencarral-El Pardo;079;MADRID;0.03
07908095;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908096;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908097;07908;Fuencarral-El Pardo;079;MADRID;0.02
07908098;07908;Fuencarral-El Pardo;079;MADRID;0.54
07908099;07908;Fuencarral-El Pardo;079;MADRID;0.35
07908100;07908;Fuencarral-El Pardo;079;MADRID;0.08
07908102;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908103;07908;Fuencarral-El Pardo;079;MADRID;0.29
07908144;07908;Fuencarral-El Pardo;079;MADRID;0.04
07908146;07908;Fuencarral-El Pardo;079;MADRID;0.06
07908150;07908;Fuencarral-El Pardo;079;MADRID;0.04
07902015;07902;Arganzuela;079;MADRID;0.05
07902016;07902;Arganzuela;079;MADRID;0.26
07902017;07902;Arganzuela;079;MADRID;0.05
07902018;07902;Arganzuela;079;MADRID;0.10
07902019;07902;Arganzuela;079;MADRID;0.04
07902020;07902;Arganzuela;079;MADRID;0.04
07902021;07902;Arganzuela;079;MADRID;0.02
07902022;07902;Arganzuela;079;MADRID;0.01
07902023;07902;Arganzuela;079;MADRID;0.02
07902024;07902;Arganzuela;079;MADRID;0.03
07902025;07902;Arganzuela;079;MADRID;0.01
07902026;07902;Arganzuela;079;MADRID;0.02
07902027;07902;Arganzuela;079;MADRID;0.02
07902028;07902;Arganzuela;079;MADRID;0.01
07902029;07902;Arganzuela;079;MADRID;0.01
07902030;07902;Arganzuela;079;MADRID;0.02
07902031;07902;Arganzuela;079;MADRID;0.02
07902085;07902;Arganzuela;079;MADRID;0.03
07902086;07902;Arganzuela;079;MADRID;0.03
07902087;07902;Arganzuela;079;MADRID;0.09
07902088;07902;Arganzuela;079;MADRID;0.01
07902091;07902;Arganzuela;079;MADRID;0.02
07902092;07902;Arganzuela;079;MADRID;0.04
07902094;07902;Arganzuela;079;MADRID;0.04
07902096;07902;Arganzuela;079;MADRID;0.05
07902108;07902;Arganzuela;079;MADRID;0.03
07902109;07902;Arganzuela;079;MADRID;0.03
07902050;07902;Arganzuela;079;MADRID;0.03
07902051;07902;Arganzuela;079;MADRID;0.12
07902052;07902;Arganzuela;079;MADRID;0.05
07902053;07902;Arganzuela;079;MADRID;0.06
07902054;07902;Arganzuela;079;MADRID;0.02
07902055;07902;Arganzuela;079;MADRID;0.02
07902056;07902;Arganzuela;079;MADRID;0.02
07902057;07902;Arganzuela;079;MADRID;0.02
07902058;07902;Arganzuela;079;MADRID;0.02
07902059;07902;Arganzuela;079;MADRID;0.01
07902060;07902;Arganzuela;079;MADRID;0.02
07902061;07902;Arganzuela;079;MADRID;0.02
07902062;07902;Arganzuela;079;MADRID;0.02
07902063;07902;Arganzuela;079;MADRID;0.04
07902097;07902;Arganzuela;079;MADRID;0.02
07902098;07902;Arganzuela;079;MADRID;0.05
07902105;07902;Arganzuela;079;MADRID;0.32
07902106;07902;Arganzuela;079;MADRID;0.18
07902112;07902;Arganzuela;079;MADRID;0.02
07902048;07902;Arganzuela;079;MADRID;0.02
07902049;07902;Arganzuela;079;MADRID;0.06
07902093;07902;Arganzuela;079;MADRID;0.09
07902099;07902;Arganzuela;079;MADRID;0.19
07902100;07902;Arganzuela;079;MADRID;0.12
07902101;07902;Arganzuela;079;MADRID;0.06
07902102;07902;Arganzuela;079;MADRID;0.08
07902103;07902;Arganzuela;079;MADRID;0.57
07902104;07902;Arganzuela;079;MADRID;0.09
07902110;07902;Arganzuela;079;MADRID;0.04
07902111;07902;Arganzuela;079;MADRID;0.05
07904095;07904;Salamanca;079;MADRID;0.02
07904096;07904;Salamanca;079;MADRID;0.02
07904097;07904;Salamanca;079;MADRID;0.03
07904098;07904;Salamanca;079;MADRID;0.03
07904099;07904;Salamanca;079;MADRID;0.04
07904100;07904;Salamanca;079;MADRID;0.02
07904101;07904;Salamanca;079;MADRID;0.02
07904102;07904;Salamanca;079;MADRID;0.04
